observaciones,pozos
14,SOLEDAD NORTE-281--
5,SOLEDAD NORTE-282--
13,SOLEDAD NORTE-284--
14,SOLEDAD NORTE-285--
13,SOLEDAD NORTE-286--
9,SOLEDAD NORTE-288--
14,SOLEDAD NORTE-289--
13,SOLEDAD NORTE-291--
14,SOLEDAD NORTE-293--
14,SOLEDAD NORTE-2930--
14,SOLEDAD NORTE-294--
14,SOLEDAD NORTE-296--
14,SOLEDAD NORTE-298--
14,SOLEDAD NORTE-3--
14,SOLEDAD NORTE-301--
14,SOLEDAD NORTE-302--
13,SOLEDAD NORTE-303--
14,SOLEDAD NORTE-306--
14,SOLEDAD NORTE-31--
14,SOLEDAD NORTE-311--
14,SOLEDAD NORTE-312--
14,SOLEDAD NORTE-313--
14,SOLEDAD NORTE-316--
14,SOLEDAD NORTE-318--
5,SOLEDAD NORTE-33--
14,SOLEDAD NORTE-331--
14,SOLEDAD NORTE-332--
14,SOLEDAD NORTE-333--
14,SOLEDAD NORTE-336--
14,SOLEDAD NORTE-338--
14,SOLEDAD NORTE-339--
5,SOLEDAD NORTE-34--
13,SOLEDAD NORTE-35--
14,SOLEDAD NORTE-352--
14,SOLEDAD NORTE-353--
14,SOLEDAD NORTE-354--
14,SOLEDAD NORTE-356--
14,SOLEDAD NORTE-358--
13,SOLEDAD NORTE-36--
14,SOLEDAD NORTE-37--
14,SOLEDAD NORTE-372--
14,SOLEDAD NORTE-374--
14,SOLEDAD NORTE-375--
14,SOLEDAD NORTE-376--
14,SOLEDAD NORTE-377--
14,SOLEDAD NORTE-378--
13,SOLEDAD NORTE-379--
14,SOLEDAD NORTE-39--
14,SOLEDAD NORTE-394--
14,SOLEDAD NORTE-395--
1,SOLEDAD NORTE-397--
14,SOLEDAD NORTE-399--
14,SOLEDAD NORTE-43--
14,SOLEDAD NORTE-44--
14,SOLEDAD NORTE-46--
14,SOLEDAD NORTE-5--
14,SOLEDAD NORTE-53--
1,SOLEDAD NORTE-55--
1,SOLEDAD NORTE-56--
13,SOLEDAD NORTE-57--
1,SOLEDAD NORTE-58--
13,SOLEDAD NORTE-6--
13,SOLEDAD NORTE-63--
14,SOLEDAD NORTE-66--
14,SOLEDAD NORTE-68--
14,SOLEDAD NORTE-7--
14,SOLEDAD NORTE-72--
14,SOLEDAD NORTE-74--
14,SOLEDAD NORTE-75--
14,SOLEDAD NORTE-77--
14,SOLEDAD NORTE-79--
14,SOLEDAD NORTE-8--
14,SOLEDAD NORTE-88--
14,SOLEDAD NORTE-91--
14,SOLEDAD NORTE-92--
14,SOLEDAD NORTE-94--
13,SOLEDAD NORTE-95--
14,SOLEDAD NORTE-96--
14,SOLEDAD NORTE-97--
14,SOLEDAD NORTE-98--
14,SOLEDAD NORTE-99--
12,SOLEDAD-1002--
9,SOLEDAD-1007--
14,SOLEDAD-101--
14,SOLEDAD-102--
14,SOLEDAD-1024--
14,SOLEDAD-104--
14,SOLEDAD-106--
14,SOLEDAD-107--
11,SOLEDAD-108--
13,SOLEDAD-110--
14,SOLEDAD-110D-
14,SOLEDAD-112--
14,SOLEDAD-116--
14,SOLEDAD-117--
14,SOLEDAD-118--
14,SOLEDAD-119--
14,SOLEDAD-120--
9,SOLEDAD-123--
7,SOLEDAD-124--
13,SOLEDAD-125--
6,SOLEDAD-127--
13,SOLEDAD-128--
14,SOLEDAD-129--
14,SOLEDAD-130--
14,SOLEDAD-131--
13,SOLEDAD-133--
5,SOLEDAD-134--
14,SOLEDAD-140--
14,SOLEDAD-141--
14,SOLEDAD-142--
14,SOLEDAD-153--
14,SOLEDAD-22--
14,SOLEDAD-319--
5,SOLEDAD-339--
14,SOLEDAD-4--
14,SOLEDAD-418--
14,SOLEDAD-42--
8,SOLEDAD-438H-
14,SOLEDAD-454--
14,SOLEDAD-458--
14,SOLEDAD-496--
14,SOLEDAD-498--
14,SOLEDAD-502--
13,SOLEDAD-503--
14,SOLEDAD-504--
14,SOLEDAD-505--
13,SOLEDAD-506--
14,SOLEDAD-507--
14,SOLEDAD-509--
13,SOLEDAD-512--
13,SOLEDAD-513--
9,SOLEDAD-515--
14,SOLEDAD-516--
14,SOLEDAD-517--
14,SOLEDAD-519--
14,SOLEDAD-529--
6,SOLEDAD-535--
14,SOLEDAD-537--
14,SOLEDAD-539--
10,SOLEDAD-547--
14,SOLEDAD-549--
14,SOLEDAD-557--
14,SOLEDAD-559--
14,SOLEDAD-567--
14,SOLEDAD-569--
14,SOLEDAD-574--
14,SOLEDAD-576--
1,SOLEDAD-579--
14,SOLEDAD-594--
14,SOLEDAD-596--
5,SOLEDAD-599--
14,SOLEDAD-602--
14,SOLEDAD-604--
7,SOLEDAD-606--
14,SOLEDAD-608--
14,SOLEDAD-616--
14,SOLEDAD-624--
9,SOLEDAD-626--
14,SOLEDAD-628--
14,SOLEDAD-631--
14,SOLEDAD-632--
14,SOLEDAD-64--
14,SOLEDAD-642--
14,SOLEDAD-644--
14,SOLEDAD-646--
14,SOLEDAD-652--
14,SOLEDAD-653--
9,SOLEDAD-656--
13,SOLEDAD-658--
14,SOLEDAD-662--
14,SOLEDAD-664--
14,SOLEDAD-671--
14,SOLEDAD-672--
12,SOLEDAD-673--
13,SOLEDAD-674--
13,SOLEDAD-676--
14,SOLEDAD-678--
14,SOLEDAD-691--
1,SOLEDAD-692H-
14,SOLEDAD-694--
14,SOLEDAD-695--
8,SOLEDAD-696--
14,SOLEDAD-697--
14,SOLEDAD-701--
8,SOLEDAD-702--
14,SOLEDAD-703--
14,SOLEDAD-708--
14,SOLEDAD-738--
14,SOLEDAD-774--
14,SOLEDAD-776--
14,SOLEDAD-794--
14,SOLEDAD-796--
14,SOLEDAD-84--
14,SOLEDAD-914--
14,SOLIS-101--
14,SOLIS-104--
14,SOLIS-105--
14,SOLIS-110--
4,SOLIS-114--
9,SOLIS-116--
13,SOLIS-117--
13,SOLIS-118--
14,SOLIS-119--
14,SOLIS-123--
7,SOLIS-124--
8,SOLIS-128--
14,SOLIS-130--
14,SOLIS-132--
14,SOLIS-133--
3,SOLIS-134--
14,SOLIS-137--
14,SOLIS-138-A
14,SOLIS-139--
14,SOLIS-143--
14,SOLIS-154--
14,SOLIS-156--
12,SOLIS-159--
14,SOLIS-165--
14,STA. ANITA-101--
14,STA. ANITA-105--
14,STA. ANITA-201--
12,STA. ANITA-202--
14,STA. ANITA-203--
14,STA. ANITA-204--
14,STA. ANITA-206--
13,STA. ANITA-207--
14,STA. ANITA-210--
14,STA. ANITA-211--
1,STA. ANITA-212--
14,STA. ANITA-213--
14,STA. ANITA-214--
14,STA. ANITA-216--
14,STA. ANITA-220--
14,STA. ANITA-221--
14,STA. ANITA-222--
13,STA. ANITA-227--
14,STA. ANITA-228--
14,STA. ANITA-230--
14,STA. ANITA-231--
14,STA. ANITA-232--
14,STA. ANITA-233--
13,STA. ANITA-234--
14,STA. ANITA-241--
14,STA. ANITA-243--
14,STA. ANITA-252--
14,STA. ANITA-253--
14,STA. ANITA-254--
14,STA. ANITA-255--
14,STA. ANITA-257--
14,STA. ANITA-258--
14,STA. ANITA-259--
14,STA. ANITA-262--
14,STA. ANITA-272--
14,STA. ANITA-273--
14,STA. ANITA-274--
14,STA. ANITA-275--
14,STA. ANITA-276--
13,STA. ANITA-280--
14,STA. ANITA-292--
14,STA. ANITA-294--
14,STA. ANITA-302--
13,STA. ANITA-303--
14,STA. ANITA-305--
14,STA. ANITA-306--
14,STA. ANITA-307--
14,STA. ANITA-308--
14,STA. ANITA-309--
14,STA. ANITA-310--
9,STA. ANITA-311--
14,STA. ANITA-312--
14,STA. ANITA-313--
14,STA. ANITA-315--
14,STA. ANITA-316--
10,STA. ANITA-317--
14,STA. ANITA-320--
14,STA. ANITA-321--
14,STA. ANITA-322--
14,STA. ANITA-325--
14,STA. ANITA-326--
12,STA. ANITA-331--
14,STA. ANITA-401--
6,STA. ANITA-411--
14,STA. ANITA-501--
14,STA. ANITA-601--
14,STA. ROSALIA-1--
13,STA. ROSALIA-11--
1,STA. ROSALIA-12--
14,STA. ROSALIA-13--
14,STA. ROSALIA-161--
14,STA. ROSALIA-20--
14,STA. ROSALIA-3--
14,STA. ROSALIA-300--
14,STA. ROSALIA-302--
14,STA. ROSALIA-305--
14,STA. ROSALIA-306--
14,STA. ROSALIA-308--
13,STA. ROSALIA-310--
14,STA. ROSALIA-312--
14,STA. ROSALIA-313--
13,STA. ROSALIA-314--
14,STA. ROSALIA-315--
13,STA. ROSALIA-316--
14,STA. ROSALIA-318--
13,STA. ROSALIA-321--
14,STA. ROSALIA-322--
14,STA. ROSALIA-324--
14,STA. ROSALIA-325--
13,STA. ROSALIA-327--
14,STA. ROSALIA-329--
14,STA. ROSALIA-34--
14,STA. ROSALIA-406--
14,STA. ROSALIA-410--
13,STA. ROSALIA-413--
13,STA. ROSALIA-414--
13,STA. ROSALIA-418--
1,STA. ROSALIA-420--
14,STA. ROSALIA-421--
13,STA. ROSALIA-425--
14,STA. ROSALIA-430--
14,STA. ROSALIA-440--
13,STA. ROSALIA-441--
14,STA. ROSALIA-448--
14,STA. ROSALIA-450--
1,STA. ROSALIA-451--
14,STA. ROSALIA-452--
14,STA. ROSALIA-453--
14,STA. ROSALIA-456--
14,STA. ROSALIA-459--
14,STA. ROSALIA-461--
13,STA. ROSALIA-465--
14,STA. ROSALIA-468--
13,STA. ROSALIA-470--
13,STA. ROSALIA-471--
14,STA. ROSALIA-472--
14,STA. ROSALIA-474--
14,STA. ROSALIA-476--
14,STA. ROSALIA-477--
14,STA. ROSALIA-482--
14,STA. ROSALIA-483--
13,STA. ROSALIA-485--
13,STA. ROSALIA-489--
14,STA. ROSALIA-490--
14,STA. ROSALIA-491--
14,STA. ROSALIA-492--
14,STA. ROSALIA-493--
13,STA. ROSALIA-496--
14,STA. ROSALIA-504--
14,STA. ROSALIA-505--
14,STA. ROSALIA-506--
14,STA. ROSALIA-507--
14,STA. ROSALIA-508--
14,STA. ROSALIA-509--
14,STA. ROSALIA-510--
14,STA. ROSALIA-511--
14,STA. ROSALIA-513--
14,STA. ROSALIA-514--
14,STA. ROSALIA-515--
14,STA. ROSALIA-516--
14,STA. ROSALIA-522--
14,STA. ROSALIA-523--
14,STA. ROSALIA-525--
14,STA. ROSALIA-528--
14,STA. ROSALIA-532--
14,STA. ROSALIA-534--
14,STA. ROSALIA-535--
14,STA. ROSALIA-538--
14,STA. ROSALIA-541--
14,STA. ROSALIA-542--
14,STA. ROSALIA-543--
14,STA. ROSALIA-547--
13,STA. ROSALIA-548--
14,STA. ROSALIA-550--
14,STA. ROSALIA-553--
14,STA. ROSALIA-554--
14,STA. ROSALIA-555--
13,STA. ROSALIA-557--
14,STA. ROSALIA-558--
14,STA. ROSALIA-559--
14,STA. ROSALIA-561--
14,STA. ROSALIA-562--
14,STA. ROSALIA-569--
14,STA. ROSALIA-600--
14,STA. ROSALIA-604--
13,STA. ROSALIA-605--
14,STA. ROSALIA-606--
14,STA. ROSALIA-607--
13,STA. ROSALIA-608--
1,STA. ROSALIA-612--
14,STA. ROSALIA-617--
14,STA. ROSALIA-618--
13,STA. ROSALIA-622--
14,STA. ROSALIA-624--
14,STA. ROSALIA-625--
14,STA. ROSALIA-626--
14,STA. ROSALIA-627--
14,STA. ROSALIA-630--
14,STA. ROSALIA-633--
14,STA. ROSALIA-634--
14,STA. ROSALIA-635--
14,STA. ROSALIA-639--
14,STA. ROSALIA-640--
14,STA. ROSALIA-641--
14,STA. ROSALIA-643--
14,STA. ROSALIA-650--
14,STA. ROSALIA-651--
13,STA. ROSALIA-652--
14,STA. ROSALIA-653--
14,STA. ROSALIA-9--
3,STA. ROSALIA-96--
14,SULTAN-11--
14,SULTAN-12--
14,SULTAN-13--
14,SULTAN-14--
14,SULTAN-16--
14,SULTAN-24--
14,SULTAN-32--
14,SULTAN-34--
13,SULTAN-43--
14,SULTAN-7--
14,SULTAN-8--
14,SULTAN-9--
12,SUNUAPA-1--
13,SUNUAPA-201--
14,SUNUAPA-302--
14,SUNUAPA-303--
14,SUNUAPA-306--
14,SUNUAPA-312--
14,SUNUAPA-314--
14,SUNUAPA-316--
14,SUNUAPA-332--
14,SUNUAPA-334--
14,SUNUAPA-401--
14,SUNUAPA-402--
3,SUNUAPA-411--
3,SUR AMATLAN-11--
14,SUR AMATLAN-14--
14,SUR AMATLAN-15--
14,SUR AMATLAN-1D-
12,SUR AMATLAN-2--
14,SUR AMATLAN-25--
14,SUR AMATLAN-26--
13,SUR AMATLAN-29--
13,SUR AMATLAN-2D-
14,SUR AMATLAN-2T-
14,SUR AMATLAN-3--
14,SUR AMATLAN-302--
14,SUR AMATLAN-304--
1,SUR AMATLAN-306H-
1,SUR AMATLAN-309--
14,SUR AMATLAN-31--
1,SUR AMATLAN-311--
14,SUR AMATLAN-320--
3,SUR AMATLAN-321--
14,SUR AMATLAN-325--
14,SUR AMATLAN-35--
12,SUR AMATLAN-3C-
14,SUR AMATLAN-3D-
14,SUR AMATLAN-3Q-
15,SUR AMATLAN-4--
14,SUR AMATLAN-43--
14,SUR AMATLAN-4T-
15,SUR AMATLAN-5--
3,SUR AMATLAN-5T-
4,SUR AMATLAN-6--
14,SUR AMATLAN-8--
14,SUR AMATLAN-9--
14,SUR CHINAMPA NORTE DE AMATLAN-1--
5,SUR CHINAMPA NORTE DE AMATLAN-19--
14,SUR CHINAMPA NORTE DE AMATLAN-2--
13,SUR CHINAMPA NORTE DE AMATLAN-23--
8,SUR CHINAMPA NORTE DE AMATLAN-238--
14,SUR CHINAMPA NORTE DE AMATLAN-3--
14,SUR CHINAMPA NORTE DE AMATLAN-31--
14,SUR CHINAMPA NORTE DE AMATLAN-35--
14,SUR CHINAMPA NORTE DE AMATLAN-39--
14,SUR CHINAMPA NORTE DE AMATLAN-40--
14,SUR CHINAMPA NORTE DE AMATLAN-431--
14,SUR CHINAMPA NORTE DE AMATLAN-433--
13,SUR CHINAMPA NORTE DE AMATLAN-435--
14,SUR CHINAMPA NORTE DE AMATLAN-437--
14,SUR CHINAMPA NORTE DE AMATLAN-450--
14,SUR CHINAMPA NORTE DE AMATLAN-47--
14,SUR CHINAMPA NORTE DE AMATLAN-57--
14,TABLON-1D-
1,TAJIN-10--
13,TAJIN-101--
13,TAJIN-105--
14,TAJIN-106--
14,TAJIN-108--
14,TAJIN-11--
14,TAJIN-112--
14,TAJIN-116--
14,TAJIN-118--
14,TAJIN-12--
13,TAJIN-126--
5,TAJIN-128--
14,TAJIN-13--
14,TAJIN-130--
14,TAJIN-131--
13,TAJIN-132--
14,TAJIN-141--
14,TAJIN-144--
3,TAJIN-15--
14,TAJIN-152--
14,TAJIN-153--
14,TAJIN-155--
13,TAJIN-156--
14,TAJIN-158--
9,TAJIN-161--
14,TAJIN-162--
12,TAJIN-166--
14,TAJIN-168--
14,TAJIN-1680--
14,TAJIN-17--
14,TAJIN-171--
14,TAJIN-1710--
14,TAJIN-1711--
14,TAJIN-1712--
8,TAJIN-172--
14,TAJIN-1721--
14,TAJIN-173--
14,TAJIN-175--
14,TAJIN-176--
14,TAJIN-178--
12,TAJIN-18--
14,TAJIN-182--
14,TAJIN-186--
13,TAJIN-1860--
14,TAJIN-188--
14,TAJIN-19--
14,TAJIN-191--
13,TAJIN-1911--
14,TAJIN-1912--
11,TAJIN-1922--
13,TAJIN-193--
13,TAJIN-1930--
12,TAJIN-194--
14,TAJIN-195--
14,TAJIN-196--
14,TAJIN-198--
13,TAJIN-20--
6,TAJIN-22--
14,TAJIN-23--
3,TAJIN-24--
14,TAJIN-2452--
5,TAJIN-2454--
14,TAJIN-25--
14,TAJIN-26--
14,TAJIN-28--
14,TAJIN-296--
14,TAJIN-30--
12,TAJIN-302--
1,TAJIN-304--
13,TAJIN-306--
14,TAJIN-307--
13,TAJIN-308--
13,TAJIN-311--
14,TAJIN-313--
14,TAJIN-315--
14,TAJIN-316--
14,TAJIN-32--
13,TAJIN-321--
14,TAJIN-322--
14,TAJIN-323--
14,TAJIN-324--
13,TAJIN-326--
13,TAJIN-328--
14,TAJIN-329--
14,TAJIN-33--
13,TAJIN-336--
3,TAJIN-339--
14,TAJIN-34--
3,TAJIN-341--
13,TAJIN-342--
14,TAJIN-344--
1,TAJIN-346--
9,TAJIN-347--
14,TAJIN-348--
13,TAJIN-349--
14,TAJIN-35--
4,TAJIN-351--
13,TAJIN-352--
14,TAJIN-353--
14,TAJIN-357--
14,TAJIN-358--
14,TAJIN-36--
3,TAJIN-362--
14,TAJIN-365--
1,TAJIN-367--
1,TAJIN-369--
14,TAJIN-37--
14,TAJIN-371--
10,TAJIN-373--
14,TAJIN-374--
14,TAJIN-375--
14,TAJIN-376--
14,TAJIN-377--
14,TAJIN-378--
14,TAJIN-379--
14,TAJIN-38--
11,TAJIN-381--
14,TAJIN-383--
14,TAJIN-384--
13,TAJIN-386--
14,TAJIN-387--
14,TAJIN-388--
1,TAJIN-389--
14,TAJIN-391--
10,TAJIN-392--
14,TAJIN-393--
14,TAJIN-394--
14,TAJIN-395--
14,TAJIN-396--
4,TAJIN-397--
14,TAJIN-398--
14,TAJIN-399--
13,TAJIN-402--
1,TAJIN-406--
14,TAJIN-408--
14,TAJIN-41--
1,TAJIN-411--
14,TAJIN-412--
14,TAJIN-4127--
14,TAJIN-4129--
13,TAJIN-413--
13,TAJIN-4147--
1,TAJIN-415--
14,TAJIN-416--
12,TAJIN-418--
6,TAJIN-42--
14,TAJIN-422--
14,TAJIN-424--
13,TAJIN-426--
14,TAJIN-428--
13,TAJIN-43--
3,TAJIN-432--
9,TAJIN-434--
13,TAJIN-436--
9,TAJIN-442--
1,TAJIN-444--
14,TAJIN-446--
14,TAJIN-448--
14,TAJIN-45--
14,TAJIN-452--
3,TAJIN-456--
14,TAJIN-46--
14,TAJIN-468--
14,TAJIN-47--
12,TAJIN-476--
14,TAJIN-478--
14,TAJIN-48--
12,TAJIN-484--
9,TAJIN-488--
13,TAJIN-496--
10,TAJIN-5--
14,TAJIN-501--
11,TAJIN-5010--
1,TAJIN-51--
14,TAJIN-510--
14,TAJIN-53--
14,TAJIN-55--
14,TAJIN-57--
14,TAJIN-59--
14,TAJIN-602--
14,TAJIN-603--
4,TAJIN-604--
1,TAJIN-605--
14,TAJIN-607--
14,TAJIN-609--
13,TAJIN-61--
11,TAJIN-613--
1,TAJIN-615--
14,TAJIN-617--
14,TAJIN-619--
13,TAJIN-62--
13,TAJIN-621--
3,TAJIN-622--
9,TAJIN-623--
13,TAJIN-624--
14,TAJIN-625--
1,TAJIN-626--
13,TAJIN-627--
12,TAJIN-628--
1,TAJIN-629--
14,TAJIN-63--
3,TAJIN-631--
5,TAJIN-633--
13,TAJIN-636--
13,TAJIN-639--
13,TAJIN-64--
14,TAJIN-641--
8,TAJIN-642--
8,TAJIN-643--
5,TAJIN-644--
13,TAJIN-646--
13,TAJIN-648--
14,TAJIN-649--
13,TAJIN-654--
9,TAJIN-655--
14,TAJIN-658--
13,TAJIN-659--
14,TAJIN-66--
5,TAJIN-661--
9,TAJIN-663--
9,TAJIN-664--
3,TAJIN-666--
11,TAJIN-668--
13,TAJIN-6682--
3,TAJIN-669--
14,TAJIN-67--
14,TAJIN-671--
4,TAJIN-672--
13,TAJIN-676--
14,TAJIN-68--
12,TAJIN-681--
5,TAJIN-682--
9,TAJIN-684--
5,TAJIN-685--
5,TAJIN-686--
13,TAJIN-687--
6,TAJIN-689--
14,TAJIN-691--
14,TAJIN-692--
3,TAJIN-694--
10,TAJIN-695--
1,TAJIN-696--
14,TAJIN-699--
11,TAJIN-7--
14,TAJIN-708--
1,TAJIN-71--
14,TAJIN-710--
12,TAJIN-712--
13,TAJIN-722--
14,TAJIN-728--
7,TAJIN-729--
14,TAJIN-73--
1,TAJIN-732--
14,TAJIN-748--
8,TAJIN-75--
1,TAJIN-768--
8,TAJIN-769--
14,TAJIN-77--
14,TAJIN-776--
14,TAJIN-786--
14,TAJIN-79--
14,TAJIN-8--
14,TAJIN-802--
14,TAJIN-81--
14,TAJIN-82--
1,TAJIN-826--
14,TAJIN-84--
14,TAJIN-86--
13,TAJIN-866--
14,TAJIN-87--
14,TAJIN-88--
14,TAJIN-89--
13,TAJIN-9--
14,TAJIN-95--
14,TAJIN-97--
11,TAJIN-970--
14,TAJIN-99--
13,TAJIN-990--
14,TAKIN-1--
14,TAKIN-21--
14,TAKIN-22--
14,TAKIN-23--
13,TALAXCA-2--
13,TALAXCA-28--
13,TALAXCA-32--
14,TALAXCA-35--
14,TALAXCA-4--
14,TALAXCA-5--
14,TALAXCA-6--
14,TALAXCA-7--
14,TAMAULIPAS-101--
13,TAMAULIPAS-101D-
14,TAMAULIPAS-102D-
14,TAMAULIPAS-104--
13,TAMAULIPAS-105D-
14,TAMAULIPAS-1061--
14,TAMAULIPAS-1062--
14,TAMAULIPAS-1064--
13,TAMAULIPAS-106D-
14,TAMAULIPAS-1071--
14,TAMAULIPAS-1072--
14,TAMAULIPAS-1073--
14,TAMAULIPAS-1074--
14,TAMAULIPAS-1075--
13,TAMAULIPAS-107D-
14,TAMAULIPAS-110--
14,TAMAULIPAS-111--
12,TAMAULIPAS-112--
14,TAMAULIPAS-113--
14,TAMAULIPAS-113T-
14,TAMAULIPAS-115D-
14,TAMAULIPAS-117--
14,TAMAULIPAS-117D-
8,TAMAULIPAS-122D-
13,TAMAULIPAS-13--
14,TAMAULIPAS-130--
1,TAMAULIPAS-135--
14,TAMAULIPAS-137--
14,TAMAULIPAS-13D-
14,TAMAULIPAS-14--
14,TAMAULIPAS-140D-
14,TAMAULIPAS-142--
13,TAMAULIPAS-143D-
14,TAMAULIPAS-145--
1,TAMAULIPAS-145D-
14,TAMAULIPAS-147D-
10,TAMAULIPAS-148--
13,TAMAULIPAS-156--
14,TAMAULIPAS-157--
14,TAMAULIPAS-15D-
14,TAMAULIPAS-161--
14,TAMAULIPAS-18--
13,TAMAULIPAS-181--
13,TAMAULIPAS-184--
3,TAMAULIPAS-187--
1,TAMAULIPAS-188--
14,TAMAULIPAS-189--
14,TAMAULIPAS-18D-
14,TAMAULIPAS-19--
13,TAMAULIPAS-192--
9,TAMAULIPAS-195--
13,TAMAULIPAS-197--
13,TAMAULIPAS-198--
14,TAMAULIPAS-1D-
1,TAMAULIPAS-2-A
12,TAMAULIPAS-200--
14,TAMAULIPAS-204--
14,TAMAULIPAS-205--
14,TAMAULIPAS-208--
1,TAMAULIPAS-21--
14,TAMAULIPAS-211--
14,TAMAULIPAS-214--
1,TAMAULIPAS-220--
14,TAMAULIPAS-222--
13,TAMAULIPAS-223--
14,TAMAULIPAS-23--
10,TAMAULIPAS-232--
14,TAMAULIPAS-238--
12,TAMAULIPAS-245--
1,TAMAULIPAS-247--
1,TAMAULIPAS-248--
14,TAMAULIPAS-25--
14,TAMAULIPAS-26--
14,TAMAULIPAS-27--
13,TAMAULIPAS-28D-
14,TAMAULIPAS-30--
1,TAMAULIPAS-30D-
14,TAMAULIPAS-33D-
14,TAMAULIPAS-4--
14,TAMAULIPAS-43--
14,TAMAULIPAS-43D-
14,TAMAULIPAS-44--
14,TAMAULIPAS-48--
14,TAMAULIPAS-48D-
14,TAMAULIPAS-5--
14,TAMAULIPAS-52--
14,TAMAULIPAS-53--
1,TAMAULIPAS-55D-
14,TAMAULIPAS-567--
14,TAMAULIPAS-63D-
14,TAMAULIPAS-64D-
13,TAMAULIPAS-66--
9,TAMAULIPAS-66D-
1,TAMAULIPAS-68--
14,TAMAULIPAS-68D-
14,TAMAULIPAS-69--
14,TAMAULIPAS-69D-
14,TAMAULIPAS-7--
14,TAMAULIPAS-70--
12,TAMAULIPAS-702--
13,TAMAULIPAS-703--
1,TAMAULIPAS-708--
14,TAMAULIPAS-70D-
14,TAMAULIPAS-710--
14,TAMAULIPAS-719--
13,TAMAULIPAS-722--
1,TAMAULIPAS-725--
14,TAMAULIPAS-72D-
14,TAMAULIPAS-734--
14,TAMAULIPAS-737--
14,TAMAULIPAS-741--
14,TAMAULIPAS-743--
14,TAMAULIPAS-746--
9,TAMAULIPAS-748--
3,TAMAULIPAS-749--
10,TAMAULIPAS-755--
14,TAMAULIPAS-761--
14,TAMAULIPAS-764--
14,TAMAULIPAS-770--
1,TAMAULIPAS-775--
14,TAMAULIPAS-778--
14,TAMAULIPAS-782--
14,TAMAULIPAS-783--
14,TAMAULIPAS-785--
14,TAMAULIPAS-786--
14,TAMAULIPAS-787--
1,TAMAULIPAS-791--
1,TAMAULIPAS-798--
1,TAMAULIPAS-799--
1,TAMAULIPAS-8--
14,TAMAULIPAS-80--
14,TAMAULIPAS-805--
12,TAMAULIPAS-81--
14,TAMAULIPAS-810--
2,TAMAULIPAS-811--
1,TAMAULIPAS-814--
14,TAMAULIPAS-819--
10,TAMAULIPAS-823--
5,TAMAULIPAS-828--
1,TAMAULIPAS-82T-
13,TAMAULIPAS-834--
14,TAMAULIPAS-837--
14,TAMAULIPAS-83D-
1,TAMAULIPAS-84--
14,TAMAULIPAS-843--
13,TAMAULIPAS-85--
14,TAMAULIPAS-852--
13,TAMAULIPAS-858--
14,TAMAULIPAS-865--
14,TAMAULIPAS-88--
14,TAMAULIPAS-89--
14,TAMAULIPAS-9--
13,TAMAULIPAS-902--
1,TAMAULIPAS-902D-
14,TAMAULIPAS-903--
14,TAMAULIPAS-903D-
10,TAMAULIPAS-91--
13,TAMAULIPAS-910--
14,TAMAULIPAS-915--
14,TAMAULIPAS-916--
12,TAMAULIPAS-92--
13,TAMAULIPAS-923--
13,TAMAULIPAS-924--
14,TAMAULIPAS-94--
14,TAMAULIPAS-942--
12,TAMAULIPAS-944--
14,TAMAULIPAS-947--
14,TAMAULIPAS-94D-
14,TAMAULIPAS-950--
14,TAMAULIPAS-953--
14,TAMAULIPAS-954--
14,TAMAULIPAS-956--
14,TAMAULIPAS-957--
14,TAMAULIPAS-958--
14,TAMAULIPAS-96--
14,TAMAULIPAS-96D-
14,TAMAULIPAS-97--
14,TAMAULIPAS-97D-
14,TAMAULIPAS-99--
14,TAMAULIPAS-992--
14,TAMAULIPAS-992D-
13,TAMAULIPAS-99D-
1,TARATUNICH-12--
1,TARATUNICH-1DL
7,TARATUNICH-23--
1,TARATUNICH-25--
14,TARATUNICH-301-A
14,TARATUNICH-31D-
14,TARATUNICH-41D-
14,TARATUNICH-63D-
14,TARATUNICH-74--
14,TARATUNICH-93--
14,TECOCO-1--
12,TECOLUTLA-2--
14,TECOMINOACAN-101-B
14,TECOMINOACAN-105--
1,TECOMINOACAN-422-A
14,TECOMINOACAN-426-A
13,TECOMINOACAN-429--
14,TECOMINOACAN-446--
14,TECOMINOACAN-447--
14,TECOMINOACAN-513--
14,TECOMINOACAN-525--
14,TECOMINOACAN-529--
14,TECOMINOACAN-547--
14,TECOMINOACAN-566-A
14,TECOMINOACAN-628--
14,TECOMINOACAN-658--
14,TECOMINOACAN-711--
14,TECOMINOACAN-726--
14,TECOMINOACAN-807--
14,TECOMINOACAN-825--
14,TEJADA-1--
14,TEJADA-11--
3,TEJADA-12--
14,TEJADA-2--
14,TEJADA-21--
14,TEJADA-22--
14,TEJADA-23--
8,TEJADA-25--
14,TEJADA-3--
14,TEJADA-31--
14,TEJADA-4--
14,TEJADA-41--
14,TEJADA-43--
14,TEJADA-52--
14,TEMAPACHE-103--
3,TEMAPACHE-119--
5,TEMAPACHE-123--
1,TEMAPACHE-124--
14,TEMAPACHE-126--
14,TEMAPACHE-201--
13,TEMAPACHE-202--
14,TEMAPACHE-203--
14,TEMAPACHE-205--
8,TEMAPACHE-206--
5,TEMAPACHE-209--
14,TEMAPACHE-212--
14,TEMAPACHE-216--
14,TEMAPACHE-217--
13,TEMAPACHE-218H-
13,TEMAPACHE-219--
5,TEMAPACHE-305--
13,TENEXCUILA-1634--
14,TEOTLECO-1--
